title,index_show,badge,follow,play,score,is_finish,media_id,cover
弹丸论破3 -未来篇-,全12话,免费观看,91.4万人追番,1757.9万次播放,7.3分,1,5056,http://i0.hdslb.com/bfs/bangumi/6bf7624d5b688b3e916c1ae1e94c2e16cd4714a7.jpg
UQ HOLDER！悠久持有者！,全12话,免费观看,71.6万人追番,1349.3万次播放,7.3分,1,6418,http://i0.hdslb.com/bfs/bangumi/b58387eafd223d1a24ef97cf6a38e7df7fb8bf61.jpg
初恋怪兽,全12话,免费观看,58.7万人追番,890.2万次播放,7.2分,1,5018,http://i0.hdslb.com/bfs/bangumi/c1fafbd989cc1ca6c1cd739cc008547307af5dbf.jpg
混沌之脑,全12话,免费观看,9.6万人追番,80.3万次播放,7.2分,1,1213,http://i0.hdslb.com/bfs/bangumi/0baa66860122d0f5aef796fed36bcc46b4446114.jpg
少女们向荒野进发,全12话,免费观看,33.2万人追番,654.1万次播放,7.2分,1,3119,http://i0.hdslb.com/bfs/bangumi/5e0271a5f896bf0b49f831cc813f8febb5d85a83.jpg
Dies irae 神怒之日（僅限港澳台地區）,全19话,免费观看,10.7万人追番,26.5万次播放,7.2分,1,6430,http://i0.hdslb.com/bfs/bangumi/b2567ad0d6f0d5d1713ed5f030345fae32f933be.jpg
百武装战记,全12话,会员专享,71.7万人追番,1848.4万次播放,7.2分,1,3463,http://i0.hdslb.com/bfs/bangumi/296a1d5fd863c94c4a0b7d8e60afd7a1cab19ff7.jpg
重神机潘多拉（中配）,全26话,付费观看,8万人追番,258.5万次播放,7.1分,1,80472,http://i0.hdslb.com/bfs/bangumi/07533bee9beb33899d66fb88078259c3ca1667ee.jpg
Hand Shakers,全12话,免费观看,87.8万人追番,690.8万次播放,7.0分,1,5797,http://i0.hdslb.com/bfs/bangumi/948878ec7fc44c3e824d6204b4de91abfb0dce17.jpg
异界少女召唤术,全12话,会员专享,136.8万人追番,2387.5万次播放,7.0分,1,102752,http://i0.hdslb.com/bfs/bangumi/272e35317d38c9cbfb78fe238e83d8462acb2956.png
Butlers～千年百年物语～,全12话,免费观看,20.1万人追番,208.1万次播放,7.0分,1,77532,http://i0.hdslb.com/bfs/bangumi/776786d0a81f4b5e292e41b25515d0ec1ca828b5.png
锁链战记 赫克瑟塔斯之光,全12话,免费观看,21.7万人追番,354.2万次播放,6.9分,1,5784,http://i0.hdslb.com/bfs/bangumi/edfd12a2c83cd19b331200be303b83141a3d4c82.jpg
枪与假面舞会,全12话,免费观看,16.3万人追番,306.4万次播放,6.9分,1,2719,http://i0.hdslb.com/bfs/bangumi/6d568329f5a2f64203f2c5bdf993b8117dc965c4.jpg
Code Geass 亡国的阿基德,全5话,免费观看,16.7万人追番,121.7万次播放,6.9分,1,1659,http://i0.hdslb.com/bfs/bangumi/7f138b62d91ff434d67afc32aa4c3e7eaa2d7ad8.jpg
彗星路西法,全12话,免费观看,19.4万人追番,464.6万次播放,6.7分,1,2745,http://i0.hdslb.com/bfs/bangumi/a3ee6cbde822e5ceb7fc4562135ecc66dcebfea9.jpg
C?DE:BREAKER 法外制裁者,全13话,免费观看,12.6万人追番,109.6万次播放,6.7分,1,739,http://i0.hdslb.com/bfs/bangumi/2795c0b7276791e963f35150848890f2d35fcd8d.jpg
重神机潘多拉,全26话,付费观看,43.5万人追番,619.1万次播放,6.5分,1,77352,http://i0.hdslb.com/bfs/bangumi/07533bee9beb33899d66fb88078259c3ca1667ee.jpg
魔法科高校的劣等生 简单易懂的魔法科！,全8话,免费观看,8.2万人追番,187.3万次播放,6.5分,1,2864,http://i0.hdslb.com/bfs/bangumi/b7b5b7524d1ad414c97f69f26421020fa3e3de17.jpg
舞武器舞乱伎,全12话,免费观看,22.3万人追番,521.9万次播放,6.4分,1,3128,http://i0.hdslb.com/bfs/bangumi/44f77333ce7eecd3d16473e15e1e8c41d3d60ed5.jpg
皇帝圣印战记,全24话,免费观看,56.6万人追番,1271.9万次播放,6.4分,1,9092,http://i0.hdslb.com/bfs/bangumi/938db2044b636b7aba6858220e1220c4dd587444.jpg
ISUCA,全10话,免费观看,16.8万人追番,77.9万次播放,6.2分,1,1527,http://i0.hdslb.com/bfs/bangumi/12eda0ef1dc2f9e280644fb299fdbc204554309a.jpg
暗芝居·世界黑暗图鉴,全13话,会员专享,25.1万人追番,524万次播放,6.2分,1,6011,http://i0.hdslb.com/bfs/bangumi/4482809518f3d0bcee7a4110b2345628f79190ac.jpg
博人传 火影忍者新时代,更新至第85话,会员专享,173.2万人追番,1亿次播放,6.2分,0,5978,http://i0.hdslb.com/bfs/bangumi/264a2252fc7ab3503d5e7b879b0ba64cf7f80831.jpg
空战魔导士候补生的教官,全12话,免费观看,52.6万人追番,1927万次播放,6.2分,1,2583,http://i0.hdslb.com/bfs/bangumi/c2d4b22675f78f07d3b6562a0e336ac110cc35d7.jpg
百炼霸王与圣约女武神,全12话,免费观看,80.9万人追番,1817.1万次播放,6.1分,1,102772,http://i0.hdslb.com/bfs/bangumi/a36c510217610bf3e8486b3b02c7d3db1a6b288c.jpg
CLANNAD 剧场版,全2话,免费观看,13.6万人追番,118.3万次播放,5.9分,1,1179,http://i0.hdslb.com/bfs/bangumi/35ee705a13c92a0227193f3338756716458ec03a.jpg
昴宿七星,全12话,会员专享,59.1万人追番,934.7万次播放,5.8分,1,102732,http://i0.hdslb.com/bfs/bangumi/5323a9d39963ba4360f3628d8aea111451a9bbf8.png
SWORD GAI 装刀凯 The Animation,全12话,会员专享,9.7万人追番,47.5万次播放,5.8分,1,79492,http://i0.hdslb.com/bfs/bangumi/20d28882ffa3a771f73bf85480ee3b1156935a69.jpg
机动战士高达 铁血的奥尔芬斯 第二季,全25话,免费观看,2.1万人追番,42.8万次播放,5.8分,1,4310082,http://i0.hdslb.com/bfs/bangumi/a20296165901b6402c54d78c42d0c3274fca6cd1.png
明日的与一,全12话,免费观看,13.1万人追番,98.7万次播放,5.7分,1,1093,http://i0.hdslb.com/bfs/bangumi/52bf6635d38551150ce6337ab1b801f3c92099c8.jpg
千枪士,全12话,免费观看,11.8万人追番,188.2万次播放,5.7分,1,102832,http://i0.hdslb.com/bfs/bangumi/2fa3b4a2dbad3d307876cec4fa458fb2cbb50681.jpg
我喜欢的是小说里的你,更新至第8话,会员抢先,86.1万人追番,769.8万次播放,5.6分,0,139612,http://i0.hdslb.com/bfs/bangumi/93800a3560fa26f3f63ea8ac0cd5c4bfa9e3d4ea.png
11eyes-罪与罚与赎的少女-,全12话,免费观看,14.9万人追番,123.4万次播放,5.4分,1,4677,http://i0.hdslb.com/bfs/bangumi/a5559fb70830fc96312b738eb2ad68ce2e3c51cd.jpg
Fate/Apocrypha,全25话,免费观看,312.2万人追番,9755万次播放,5.1分,1,6301,http://i0.hdslb.com/bfs/bangumi/1804e361cc9fefad1fd8be8245f3b35ff685ae1a.jpg
樱花忍法帖,全24话,免费观看,12万人追番,224万次播放,5.1分,1,11692,http://i0.hdslb.com/bfs/bangumi/2bf6f4a94c84973b38e7f17bca28428c808a2918.jpg
SWORD GAI 装刀凯 The Animation II,全12话,会员专享,8609人追番,11.7万次播放,4.9分,1,114472,http://i0.hdslb.com/bfs/bangumi/20d28882ffa3a771f73bf85480ee3b1156935a69.jpg
LORD of VERMILION 红莲之王,全12话,会员专享,16.4万人追番,189万次播放,4.6分,1,102852,http://i0.hdslb.com/bfs/bangumi/d5a0beff151df03292a16ded616744ed09751ce8.jpg
高达创形者,全25话,免费观看,24.6万人追番,1157.2万次播放,4.6分,1,78132,http://i0.hdslb.com/bfs/bangumi/dc17f4a6a4859e0ca7372b41fefdc4326fc29c9f.png
魔法战争,全12话,免费观看,24万人追番,225.7万次播放,4.4分,1,4367,http://i0.hdslb.com/bfs/bangumi/af885752ec7a6b818fec752d100e3d9c9fcc2b49.jpg
Chaos Dragon 赤龙战役,全12话,免费观看,17.5万人追番,484万次播放,4.3分,1,2571,http://i0.hdslb.com/bfs/bangumi/a2c6e68f18ce7a09cc374053c679251057a991a0.jpg
轻羽飞扬！,全13话,会员专享,66.8万人追番,1154.9万次播放,4.2分,1,102412,http://i0.hdslb.com/bfs/bangumi/a74b3efe4406cbfa36e124079c27e73a141cb7fb.jpg
國王遊戲 The Animation（僅限台灣地區）,全12话,免费观看,13.6万人追番,27.4万次播放,3.8分,1,10592,http://i0.hdslb.com/bfs/bangumi/0798d251de3ae5bfa6179e78da7db3e21eab900e.jpg
迷家,全12话,免费观看,52.6万人追番,1489.6万次播放,3.6分,1,3451,http://i0.hdslb.com/bfs/bangumi/14c8c6b5ef00691639248b2efc5540c72056954f.jpg
Taboo Tattoo－禁忌咒纹－,全12话,会员专享,71万人追番,1270.3万次播放,3.6分,1,5031,http://i0.hdslb.com/bfs/bangumi/6f0fc60f4319db3f3463488df5a0cae5ee283281.jpg
正确的KADO,全12话,免费观看,15.9万人追番,254.7万次播放,3.4分,1,5982,http://i0.hdslb.com/bfs/bangumi/07ab01ca5e0641256b5f193ff195cdbe02f7de4b.jpg
欢迎来到加帕里公园,更新至第9话,会员专享,2.1万人追番,35.8万次播放,2.5分,0,121632,http://i0.hdslb.com/bfs/bangumi/11aaf66342197ea51f91a35509bd0b018dabc8d1.jpg
东京魔人学园剑风帖 龙龙 第二幕,全12话,免费观看,8606人追番,9万次播放,,1,1319,http://i0.hdslb.com/bfs/bangumi/3fcc82ce9b3f1f0511e59a5c6355dc52d0488cab.jpg
甜蜜声优,全10话,免费观看,1.3万人追番,9万次播放,,1,1397,http://i0.hdslb.com/bfs/bangumi/13bc4dfdf1efb34392c81653419e3251b1f7ca88.jpg
我的女神 OVA,全5话,免费观看,1万人追番,9万次播放,,1,1451,http://i0.hdslb.com/bfs/bangumi/7662cd92825358e725c7722c6735c661c376bf8b.jpg
危险调查员,全39话,免费观看,1.2万人追番,9万次播放,,1,2249,http://i0.hdslb.com/bfs/bangumi/6b637673065793b813a1b7ee2a60e3a21141f8e8.jpg
轮回的拉格朗日 第二季,全13话,免费观看,1.2万人追番,9万次播放,,1,2679,http://i0.hdslb.com/bfs/bangumi/cdfd1e7adfe1f6c58d4a6efde21f90c9dd15a122.jpg
One Off,全4话,免费观看,3.1万人追番,9万次播放,,1,3268,http://i0.hdslb.com/bfs/bangumi/f30bef7b6ee9dbd97788f9ad0b4f25768b1941ab.jpg
幻梦战记莉达,全1话,免费观看,1481人追番,9892次播放,,1,5449,http://i0.hdslb.com/bfs/bangumi/cec126ab6f2f42047109e454f1156e8ae7116c43.jpg
加州危机,全1话,免费观看,1172人追番,9867次播放,,1,5273,http://i0.hdslb.com/bfs/bangumi/b5198e5bd8c03f26f90d26d2210b0efa9b6702dd.jpg
咬屁屁虫 第四季,全10话,免费观看,477人追番,9835次播放,,1,5908,http://i0.hdslb.com/bfs/bangumi/61a9f6ca0927ac667c9f055cfbaf27ef1ec40ff6.png
滑头鬼之孙 第一季【中文】,全26话,免费观看,2.4万人追番,98.3万次播放,,1,2836,http://i0.hdslb.com/bfs/bangumi/b30f6885a4df7e4d1c66bbc6ca1de79e8010c3d7.jpg
滑头鬼之孙 第二季【中文】,全25话,免费观看,1.3万人追番,98.3万次播放,,1,2837,http://i0.hdslb.com/bfs/bangumi/b30f6885a4df7e4d1c66bbc6ca1de79e8010c3d7.jpg
BRAVE10 真田十勇士,全12话,免费观看,4.7万人追番,97.2万次播放,,1,825,http://i0.hdslb.com/bfs/bangumi/450b65bb228882d7b6722eb41fd6541f62c82c3e.jpg
搞怪拍档,全26话,免费观看,2190人追番,9693次播放,,1,2423,http://i0.hdslb.com/bfs/bangumi/ca435d8776b7ff0315ff4c479ba38e16085a9139.jpg
地狱堂灵界通信,全1话,免费观看,1316人追番,9642次播放,,1,5573,http://i0.hdslb.com/bfs/bangumi/31209e550bba50763e5f394d3a5d2ff26d692603.jpg
枪械少女,全10话,免费观看,3.8万人追番,96.5万次播放,,1,793,http://i0.hdslb.com/bfs/bangumi/09b0a3d26d5658bcfc8296c7e75f773c146cb059.jpg
雅诺斯的梦幻,全1话,免费观看,1448人追番,9559次播放,,1,5208,http://i0.hdslb.com/bfs/bangumi/809d872ac2f19c8877eebed05c35705e5cb67335.jpg
七色星露,全12话,免费观看,2.4万人追番,9348次播放,,1,4763,http://i0.hdslb.com/bfs/bangumi/9f2029f45e31a8d46a3c714e8d68f65c31077a20.jpg
昆虫小精灵,全3话,免费观看,1352人追番,9327次播放,,1,2806,http://i0.hdslb.com/bfs/bangumi/9df216dfe437f1ee9624e47a1c74dad46dfd13d4.jpg
网球并不可笑嘛 第六季,全12话,免费观看,2.1万人追番,93.7万次播放,,1,2792,http://i0.hdslb.com/bfs/bangumi/1e8c9ea5069fde0294848086fc539f6b702ef824.jpg
光明之泪×风,全13话,免费观看,9.6万人追番,93.6万次播放,,1,1307,http://i0.hdslb.com/bfs/bangumi/c3d2501b5cd2cacce82f1aeb5d8900697ab4839c.jpg
竖笛与双肩书包 3☆,全12话,免费观看,1万人追番,93.6万次播放,,1,1675,http://i0.hdslb.com/bfs/bangumi/ea2c2ea75449588ce3a09b8ed3905a7392580c3f.jpg
GO!纯情水泳社!,全13话,免费观看,3.1万人追番,9242次播放,,1,4313162,http://i0.hdslb.com/bfs/bangumi/a75f24fbb177ac789d329548db9339203af069e4.jpg
魔法提琴手 剧场版,全1话,免费观看,973人追番,9238次播放,,1,6037,http://i0.hdslb.com/bfs/bangumi/df0fe2661e4031f309496c1cbb64fed616907000.jpg
宇宙魔神大剑豪,全26话,免费观看,558人追番,9235次播放,,1,2461,http://i0.hdslb.com/bfs/bangumi/4d82e0824d27bec1a77bb0b6b3daa48934dc005f.jpg
吸血猫,全12话,免费观看,3.8万人追番,92.2万次播放,,1,907,http://i0.hdslb.com/bfs/bangumi/319881cb98663982a96d47bbeffbb712957b7a7c.jpg
机动战舰大和抚子 剧场版,全1话,免费观看,4118人追番,9160次播放,,1,2508,http://i0.hdslb.com/bfs/bangumi/afd3706e401d4e1d2616cac6a6d9b3a3bc0304cb.jpg
史诗创造者年代纪,全12话,免费观看,1711人追番,9142次播放,,1,4817,http://i0.hdslb.com/bfs/bangumi/8ca5655985cc2d5880e173899bb495ca160d5c80.jpg
决斗大师 Victory V3,全3话,免费观看,131人追番,9134次播放,,1,132192,http://i0.hdslb.com/bfs/bangumi/cdbd5bd94a1561350b52f19b82eabcb2c154f39d.jpg
竖笛与双肩书包 2?,全13话,免费观看,1万人追番,91.7万次播放,,1,1674,http://i0.hdslb.com/bfs/bangumi/5cb6a465672ebe956cdd1069263ddf70c8f326a3.jpg
FRANCESCA,全24话,免费观看,3.3万人追番,91.2万次播放,,1,46,http://i0.hdslb.com/bfs/bangumi/b9d8e6a1f74ea6a35a63a483f4e6147c4eb81e64.jpg
我的麻理,全3话,免费观看,1159人追番,9051次播放,,1,5634,http://i0.hdslb.com/bfs/bangumi/dfdecb078402aacf4ffc837422b2070020d645b6.jpg
森林大帝 1989,全52话,免费观看,781人追番,9015次播放,,1,4208955,http://i0.hdslb.com/bfs/bangumi/e433a5463ee534df6ffac7d4accab04e2a597972.jpg
柔和三国志冲刺!!吕布子,全4话,免费观看,7771人追番,9.9万次播放,,1,1786,http://i0.hdslb.com/bfs/bangumi/2c49e5b41f2d3c2784672c2e19efdf503a211e88.jpg
东京地下城,全26话,免费观看,1.3万人追番,9.9万次播放,,1,2035,http://i0.hdslb.com/bfs/bangumi/bd6b5ae41b4d5691acd4bff24c3addd728549c29.jpg
豹头王传说,全26话,免费观看,1.3万人追番,9.8万次播放,,1,1131,http://i0.hdslb.com/bfs/bangumi/a0d78115c4723a5bc83d37709528e05d85bbbfd7.jpg
青兰圆舞曲,全39话,免费观看,1.1万人追番,9.8万次播放,,1,2346,http://i0.hdslb.com/bfs/bangumi/f5418d6ec280d1fee9e2959a56bac11a5fdd829c.jpg
机器人少女Z SP,全3话,免费观看,3338人追番,9.7万次播放,,1,3801,http://i0.hdslb.com/bfs/bangumi/ec4e2374f402ed196aaa3bd03ce446d44cf566c0.jpg
新世界 未来篇,全1话,免费观看,1.9万人追番,9.7万次播放,,1,4302,http://i0.hdslb.com/bfs/bangumi/699e22f4e5f9040563ff6a8f141d98a66e0fc877.jpg
爆旋陀螺,全50话,免费观看,3665人追番,9.7万次播放,,1,5336,http://i0.hdslb.com/bfs/bangumi/dfc8b96a47e19402ee952007a49e4dc0edac0667.jpg
夏之岚！ ～春夏冬中～,全13话,免费观看,1.2万人追番,9.6万次播放,,1,1136,http://i0.hdslb.com/bfs/bangumi/4b2f1a2f6441ae8f65a49a4bdbbff024414e34ac.jpg
校园乌托邦 学美向前冲！,全12话,免费观看,1.6万人追番,9.6万次播放,,1,1315,http://i0.hdslb.com/bfs/bangumi/420f476aa13c0b965f529add36461dc1d6557bc1.jpg
瓶诘妖精,全13话,免费观看,2.5万人追番,9.6万次播放,,1,2008,http://i0.hdslb.com/bfs/bangumi/f2d9bbb738c1f05e58113bf86a5f4229380b0c44.jpg
超能力少女兰,全26话,免费观看,6317人追番,9.6万次播放,,1,4799,http://i0.hdslb.com/bfs/bangumi/7d341d39763fcd83ec9004dc8b1de91202284a5d.jpg
幕末Rock,全12话,免费观看,3.2万人追番,9.5万次播放,,1,9,http://i0.hdslb.com/bfs/bangumi/8b611a1c56b4c2768be8eebf9826d268dd8a2c0a.jpg
青之六号,全4话,免费观看,2.9万人追番,9.5万次播放,,1,3274,http://i0.hdslb.com/bfs/bangumi/e1d0522de0aef14cb761c53f2dc727ead0e0261e.jpg
克拉斯特学院,全25话,免费观看,1万人追番,9.5万次播放,,1,4993,http://i0.hdslb.com/bfs/bangumi/3e7f43878c7a047d418598dfd13bb27a51c75741.jpg
高达创战者 TRY 岛上热战,全1话,免费观看,2767人追番,9.5万次播放,,1,128792,http://i0.hdslb.com/bfs/bangumi/a5f82f2f261db6f337e9fc5f2fca521aae0f8184.jpg
向日葵！ 第一季,全13话,免费观看,1.4万人追番,9.4万次播放,,1,1325,http://i0.hdslb.com/bfs/bangumi/3ef0588ccdfe71916c5a61c3585e580f76b09cd4.jpg
高机动幻想～新结行军歌～,全12话,免费观看,9399人追番,9.4万次播放,,1,1990,http://i0.hdslb.com/bfs/bangumi/900e9ec666d09c6d11d05010c67aea236a9df415.jpg
魔术士奥芬,全24话,免费观看,6348人追番,9.4万次播放,,1,2268,http://i0.hdslb.com/bfs/bangumi/e4716cae7f94544d5d8c1701dc0221f9dba815b4.jpg
魔术士奥芬 -Revenge-,全23话,免费观看,2006人追番,9.4万次播放,,1,2269,http://i0.hdslb.com/bfs/bangumi/e4716cae7f94544d5d8c1701dc0221f9dba815b4.jpg
Happiness Charge 光之美少女！人偶之国的芭蕾舞者,全1话,免费观看,4359人追番,9.4万次播放,,1,4062,http://i0.hdslb.com/bfs/bangumi/6b59018c955a8b9b7a148a7d6b9e0e2516eb188e.jpg
东月西阳,全17话,免费观看,1.3万人追番,9.4万次播放,,1,5138,http://i0.hdslb.com/bfs/bangumi/1a6931949813b81ea62508c79be0ba9bda71e8f3.jpg
ONE～辉之季节～,全4话,免费观看,2.5万人追番,9.4万次播放,,1,5294,http://i0.hdslb.com/bfs/bangumi/712c737e869367b54287b9e300549215c2d2595b.jpg
进化战记,全26话,免费观看,9223人追番,9.3万次播放,,1,2216,http://i0.hdslb.com/bfs/bangumi/7582834d65985d8be5f83e9057c06be5f571bce2.jpg
棒球英豪 剧场版,全3话,免费观看,4807人追番,9.3万次播放,,1,2426,http://i0.hdslb.com/bfs/bangumi/ebb20431ffcb1aaa16983d3b30130e17a3d27b87.jpg
我的女神 OAD,全3话,免费观看,5713人追番,9.3万次播放,,1,3759,http://i0.hdslb.com/bfs/bangumi/a9fe48e0d0a1bcaad76ee394eb1d05c9640601f7.jpg
鲁邦三世：巴比伦黄金传说,全1话,免费观看,4678人追番,9.3万次播放,,1,3925,http://i0.hdslb.com/bfs/bangumi/d5e7bdffe1e47e5c6f9b7ae17226bd8892b6e040.jpg
欧西里斯的天秤,全10话,免费观看,8606人追番,9.3万次播放,,1,5425,http://i0.hdslb.com/bfs/bangumi/5adcafaa2fdf0690db6c2a40c4ba7489cb7f9088.jpg
FLAG,全13话,免费观看,1.7万人追番,9.2万次播放,,1,1328,http://i0.hdslb.com/bfs/bangumi/33ed2c1ea370a81df5ded96c7082d40118422a61.jpg
佐罗的传说,全52话,免费观看,5840人追番,9.2万次播放,,1,2296,http://i0.hdslb.com/bfs/bangumi/c441f3a9a53060ab0eb292f3c49025dacd6c24a4.jpg
星球流浪记,全52话,免费观看,4433人追番,9.2万次播放,,1,2662,http://i0.hdslb.com/bfs/bangumi/6121d16252fe4205df44a15efd459350d45d84bd.jpg
银发的阿基多,全1话,免费观看,1.5万人追番,9.1万次播放,,1,4953,http://i0.hdslb.com/bfs/bangumi/7cb7a3b83a7011f7f458256b2192b74c30c749f7.jpg
圣战士丹拜因,全49话,免费观看,4428人追番,8万次播放,,1,2433,http://i0.hdslb.com/bfs/bangumi/c368da3894dac009aad2bef854b1d27fadf0ee70.jpg
创龙传,全12话,免费观看,7592人追番,8万次播放,,1,3328,http://i0.hdslb.com/bfs/bangumi/8027aed473961be1931f732268bde41b7cc00019.jpg
圣战士登拜因 OVA,全3话,免费观看,1179人追番,8万次播放,,1,4005,http://i0.hdslb.com/bfs/bangumi/b1a25b180eeb4e8a52a3a4efe70a18924971a16b.jpg
心跳回忆,全2话,免费观看,8144人追番,8万次播放,,1,5358,http://i0.hdslb.com/bfs/bangumi/170423220536c11abf1ad764f8c9db08e4192b79.jpg
昭和元祿落語心中-助六再臨篇（僅限港澳台地區）,全12话,免费观看,617人追番,898次播放,,1,4313082,http://i0.hdslb.com/bfs/bangumi/947ac0b2de9d799befd83ac262ff0fe5cc427c8b.jpg
ALL OUT!!（僅限台湾地區）,全25话,免费观看,161人追番,890次播放,,1,4313102,http://i0.hdslb.com/bfs/bangumi/ec3d91d1cf636f4e8cb7110009aafd045aeaa3e4.jpg
不思议美眉,全12话,免费观看,3.2万人追番,88.8万次播放,,1,2733,http://i0.hdslb.com/bfs/bangumi/1b2dc503a4d0aa06581d757061371df3cd5600ea.jpg
网球并不可笑嘛 第五季,全12话,免费观看,1.5万人追番,88.3万次播放,,1,2604,http://i0.hdslb.com/bfs/bangumi/393f610dc2736980efb559bcc352db33ebba3e6f.jpg
加速世界 OVA2 加速的顶点,全1话,免费观看,3.8万人追番,88.1万次播放,,1,3488,http://i0.hdslb.com/bfs/bangumi/441a9c0584d137921959e95394f79e957d570310.jpg
HEROMAN短篇,全3话,免费观看,972人追番,8788次播放,,1,5766,http://i0.hdslb.com/bfs/bangumi/491f0292520ac8222890075699891c082c5a96bc.jpg
注视着你,全2话,免费观看,1458人追番,8777次播放,,1,5465,http://i0.hdslb.com/bfs/bangumi/012f0d830ac43e039d3393a8e6a18eef03f71b1d.jpg
战国BASARA Judge End,全12话,免费观看,2.3万人追番,87.4万次播放,,1,1592,http://i0.hdslb.com/bfs/bangumi/23b09829547664f1eaf27e5b34742df67685479f.jpg
百万偶像,全11话,免费观看,3万人追番,87.2万次播放,,1,2577,http://i0.hdslb.com/bfs/bangumi/e7402dfc8ff4092dc723e45d40f8a3d1ba6469b9.jpg
网络争霸战,全1话,免费观看,1092人追番,8689次播放,,1,5356,http://i0.hdslb.com/bfs/bangumi/71845382f5fc7f0ae2130af080c62bd0806c9009.jpg
索尼克X,全78话,免费观看,657人追番,8509次播放,,1,4308902,http://i0.hdslb.com/bfs/bangumi/c29c7bacf8d5017fdeda1108added118141f85a3.jpg
落语天女,全12话,免费观看,1万人追番,8486次播放,,1,1400,http://i0.hdslb.com/bfs/bangumi/707aafe3dbf4f0e7e2b34950211e0aed2dd0c4fb.jpg
1磅的福音,全1话,免费观看,871人追番,8460次播放,,1,5889,http://i0.hdslb.com/bfs/bangumi/77fca1a26404cdec34bc778aea48834b897bee89.jpg
SACRED SEVEN,全12话,免费观看,4.4万人追番,84.4万次播放,,1,901,http://i0.hdslb.com/bfs/bangumi/ae99b1065133dc1188548e59bc79d504efd231f7.jpg
漫画同人会 OVA,全4话,免费观看,1293人追番,8361次播放,,1,2133,http://i0.hdslb.com/bfs/bangumi/9a23ccdbaffdd41974693f1c840d94af0c2dffe4.jpg
